year,month,DEN_REG,descCarburante,sum_prezzo,count_prezzo,mean_prezzo
2020,3,Liguria,Benzina,41039.117,25191,1.6291182168234686
2020,3,Liguria,Benzina Plus 98,126.232,62,2.036
2020,3,Liguria,Benzina WR 100,477.196,248,1.9241774193548389
2020,3,Liguria,Benzina speciale,40.536,24,1.689
2020,3,Liguria,Blue Diesel,8213.983,5084,1.6156536191974824
2020,3,Liguria,Blue Super,5200.824,2914,1.784771448181194
2020,3,Liguria,Diesel e+10,106.268,62,1.714
2020,3,Liguria,Excellium Diesel,3196.077,2015,1.5861424317617867
2020,3,Liguria,GPL,840.785,1252,0.6715535143769967
2020,3,Liguria,Gasolio,37582.326,25067,1.4992749830454382
2020,3,Liguria,Gasolio Alpino,43.097,31,1.3902258064516129
2020,3,Liguria,Gasolio Artico,94.976,62,1.5318709677419355
2020,3,Liguria,Gasolio Ecoplus,106.9,62,1.724193548387097
2020,3,Liguria,Gasolio Oro Diesel,733.912,465,1.5783053763440862
2020,3,Liguria,Gasolio Premium,3289.616,1953,1.6843911930363544
2020,3,Liguria,Gasolio Speciale,221.136,124,1.7833548387096774
2020,3,Liguria,Gasolio artico,134.50900000000001,93,1.4463333333333335
2020,3,Liguria,Gasolio speciale,79.58500000000001,55,1.447
2020,3,Liguria,Hi-Q Diesel,1211.511,695,1.7431812949640286
2020,3,Liguria,HiQ Perform+,1502.074,788,1.9061852791878173
2020,3,Liguria,Metano,296.414,279,1.062415770609319
2020,3,Liguria,Supreme Diesel,503.57099999999997,310,1.624422580645161
2020,3,Lombardia,Benzina,231210.204,146489,1.578345159022179
2020,3,Lombardia,Benzina 100 ottani,115.258,62,1.859
2020,3,Lombardia,Benzina Energy 98 ottani,49.969,31,1.6119032258064516
2020,3,Lombardia,Benzina Plus 98,1197.413,651,1.8393440860215053
2020,3,Lombardia,Benzina Speciale,435.589,248,1.756407258064516
2020,3,Lombardia,Benzina WR 100,7908.795,4247,1.862207440546268
2020,3,Lombardia,Benzina speciale,429.442,248,1.7316209677419354
2020,3,Lombardia,Blu Diesel Alpino,348.233,217,1.6047603686635945
2020,3,Lombardia,Blue Diesel,44312.236,27668,1.6015699002457713
2020,3,Lombardia,Blue Super,25667.935,14716,1.744219556944822
2020,3,Lombardia,Diesel e+10,671.871,434,1.548089861751152
2020,3,Lombardia,DieselMax,309.773,217,1.42752534562212
2020,3,Lombardia,E-DIESEL,401.20799999999997,248,1.617774193548387
2020,3,Lombardia,Excellium Diesel,21082.85,13384,1.5752278840406455
2020,3,Lombardia,GNL,139.097,155,0.8974000000000001
2020,3,Lombardia,GP DIESEL,91.754,62,1.4799032258064517
2020,3,Lombardia,GPL,9578.726,15853,0.6042216615151706
2020,3,Lombardia,Gasolio,215301.293,145711,1.4775912113704526
2020,3,Lombardia,Gasolio Alpino,905.801,620,1.4609693548387097
2020,3,Lombardia,Gasolio Artico,413.854,276,1.4994710144927537
2020,3,Lombardia,Gasolio Ecoplus,111.63000000000001,62,1.800483870967742
2020,3,Lombardia,Gasolio Energy D,44.577999999999996,31,1.438
2020,3,Lombardia,Gasolio Gelo,301.072,186,1.6186666666666667
2020,3,Lombardia,Gasolio Oro Diesel,2251.822,1345,1.6742171003717472
2020,3,Lombardia,Gasolio Premium,13800.859,8439,1.635366631117431
2020,3,Lombardia,Gasolio Speciale,1327.569,868,1.5294573732718895
2020,3,Lombardia,Gasolio artico,2206.901,1429,1.544367389783065
2020,3,Lombardia,Gasolio speciale,966.094,620,1.5582161290322583
2020,3,Lombardia,Hi-Q Diesel,18016.842,10226,1.761866027772345
2020,3,Lombardia,HiQ Perform+,9038.899,4949,1.8264091735704182
2020,3,Lombardia,L-GNC,116.80799999999999,124,0.942
2020,3,Lombardia,Metano,5995.389999999999,6172,0.9713852883992222
2020,3,Lombardia,R100,109.306,62,1.763
2020,3,Lombardia,S-Diesel,1216.98,806,1.5099007444168735
2020,3,Lombardia,Supreme Diesel,4993.618,3066,1.6287077625570778
2020,3,Lombardia,V-Power,249.066,124,2.008596774193548
2020,3,Lombardia,V-Power Diesel,232.386,124,1.8740806451612904
2020,3,Marche,Benzina,58960.017,37499,1.5723090482412865
2020,3,Marche,Benzina Plus 98,532.816,279,1.9097347670250897
2020,3,Marche,Benzina speciale,225.70600000000002,124,1.820209677419355
2020,3,Marche,Blue Diesel,9605.01,6132,1.5663747553816048
2020,3,Marche,Blue Super,4630.73,2759,1.6784088437839795
2020,3,Marche,Excellium Diesel,2603.101,1691,1.5393855706682438
2020,3,Marche,GNL,270.537,279,0.9696666666666666
2020,3,Marche,GPL,4092.744,6386,0.6408932038834951
2020,3,Marche,Gasolio,54961.044,37499,1.4656669244513187
2020,3,Marche,Gasolio Oro Diesel,1220.486,744,1.6404381720430108
2020,3,Marche,Gasolio Premium,2562.565,1581,1.6208507273877293
2020,3,Marche,Gasolio Speciale,635.1850000000001,403,1.5761414392059554
2020,3,Marche,Gasolio speciale,828.279,527,1.5716869070208728
2020,3,Marche,Hi-Q Diesel,1631.5030000000002,930,1.754304301075269
2020,3,Marche,HiQ Perform+,819.287,434,1.8877580645161292
2020,3,Marche,L-GNC,208.998,217,0.9631244239631336
2020,3,Marche,Metano,3392.528,3534,0.9599683078664403
2020,3,Marche,R100,117.738,62,1.899
2020,3,Marche,Supreme Diesel,1293.589,790,1.6374544303797467
2020,3,Molise,Benzina,14665.564,9237,1.587697737360615
2020,3,Molise,Benzina Speciale,110.918,62,1.7890000000000001
2020,3,Molise,Blue Diesel,2323.617,1457,1.5947954701441318
2020,3,Molise,Blue Super,970.736,558,1.7396702508960573
2020,3,Molise,Excellium Diesel,447.777,279,1.6049354838709677
2020,3,Molise,GPL,691.034,1085,0.6368976958525345
2020,3,Molise,Gasolio,13684.969000000001,9299,1.4716602860522638
2020,3,Molise,Gasolio Alpino,97.563,62,1.5735967741935484
2020,3,Molise,Gasolio Oro Diesel,47.089,31,1.519
2020,3,Molise,Gasolio Premium,488.45799999999997,310,1.5756709677419354
2020,3,Molise,Gasolio Speciale,101.618,62,1.639
2020,3,Molise,Hi-Q Diesel,537.49,310,1.7338387096774195
2020,3,Molise,HiQ Perform+,54.039,31,1.7431935483870968
2020,3,Molise,Metano,149.358,155,0.9636
2020,3,Molise,Supreme Diesel,48.259,31,1.556741935483871
2020,3,Piemonte,Benzina,134657.812,84920,1.5857019783325483
2020,3,Piemonte,Benzina Plus 98,1004.6700000000001,478,2.1018200836820085
2020,3,Piemonte,Benzina Speciale,693.309,403,1.7203697270471463
2020,3,Piemonte,Benzina WR 100,3521.938,1800,1.9566322222222223
2020,3,Piemonte,Benzina speciale,163.858,93,1.7619139784946236
2020,3,Piemonte,Blu Diesel Alpino,293.096,186,1.5757849462365592
2020,3,Piemonte,Blue Diesel,24096.278000000002,15186,1.5867429211115502
2020,3,Piemonte,Blue Super,15021.584,8505,1.766206231628454
2020,3,Piemonte,Diesel e+10,295.61400000000003,186,1.5893225806451614
2020,3,Piemonte,DieselMax,174.327,124,1.4058629032258065
2020,3,Piemonte,E-DIESEL,252.925,155,1.6317741935483872
2020,3,Piemonte,Excellium Diesel,11818.902,7582,1.5588106040622527
2020,3,Piemonte,GNL,233.802,248,0.94275
2020,3,Piemonte,GPL,7265.799,12080,0.6014734271523179
2020,3,Piemonte,Gasolio,123143.742,84605,1.4555137639619407
2020,3,Piemonte,Gasolio Alpino,889.009,589,1.5093531409168082
2020,3,Piemonte,Gasolio Artico,87.32300000000001,62,1.4084354838709678
2020,3,Piemonte,Gasolio Ecoplus,340.76800000000003,186,1.8320860215053765
2020,3,Piemonte,Gasolio Gelo,1054.721,687,1.5352561863173217
2020,3,Piemonte,Gasolio Oro Diesel,2011.342,1212,1.659523102310231
2020,3,Piemonte,Gasolio Premium,8232.783,5146,1.5998412359113874
2020,3,Piemonte,Gasolio Speciale,973.463,620,1.5701016129032257
2020,3,Piemonte,Gasolio artico,1769.7630000000001,1209,1.4638238213399506
2020,3,Piemonte,Gasolio speciale,171.80599999999998,124,1.385532258064516
2020,3,Piemonte,Hi-Q Diesel,9035.627,5134,1.759958511881574
2020,3,Piemonte,HiQ Perform+,5712.773,3100,1.84283
2020,3,Piemonte,L-GNC,150.66,155,0.972
2020,3,Piemonte,Metano,2557.2909999999997,2639,0.9690378931413413
2020,3,Piemonte,R100,219.48000000000002,124,1.7700000000000002
2020,3,Piemonte,S-Diesel,94.798,62,1.5290000000000001
2020,3,Piemonte,Supreme Diesel,2523.238,1569,1.6081822817080942
2020,3,Piemonte,V-Power,172.267,93,1.8523333333333334
2020,3,Puglia,Benzina,121486.583,76342,1.5913466113017736
2020,3,Puglia,Benzina Plus 98,49.228,31,1.588
2020,3,Puglia,Benzina speciale,1096.7160000000001,682,1.6080879765395897
2020,3,Puglia,Blu Diesel Alpino,62.056,62,1.0009032258064516
2020,3,Puglia,Blue Diesel,21834.536,13682,1.5958585002192662
2020,3,Puglia,Blue Super,7998.01,4557,1.7551042352424842
2020,3,Puglia,E-DIESEL,46.549,31,1.5015806451612903
2020,3,Puglia,Excellium Diesel,10512.394,6644,1.5822387116195065
2020,3,Puglia,GPL,5775.711,9358,0.6171950203034837
2020,3,Puglia,Gasolio,113309.268,76562,1.479967451216008
2020,3,Puglia,Gasolio Ecoplus,223.572,124,1.803
2020,3,Puglia,Gasolio Oro Diesel,1010.611,620,1.6300177419354838
2020,3,Puglia,Gasolio Premium,3199.627,1922,1.6647382934443289
2020,3,Puglia,Gasolio Speciale,954.042,550,1.7346218181818183
2020,3,Puglia,Gasolio speciale,1387.512,930,1.4919483870967742
2020,3,Puglia,Hi-Q Diesel,6925.569,3844,1.8016568678459939
2020,3,Puglia,HiQ Perform+,1194.0240000000001,647,1.8454775888717159
2020,3,Puglia,Metano,2781.059,2728,1.019449780058651
2020,3,Puglia,Supreme Diesel,354.983,217,1.6358663594470046
2020,3,Sardegna,Benzina,57528.384,36046,1.5959713699162181
2020,3,Sardegna,Blue Diesel,10805.298,6697,1.6134534866358072
2020,3,Sardegna,Blue Super,1996.935,1426,1.400375175315568
2020,3,Sardegna,Excellium Diesel,1130.795,713,1.585967741935484
2020,3,Sardegna,GPL,1763.993,2542,0.6939390243902439
2020,3,Sardegna,Gasolio,54099.919,36046,1.500857765077956
2020,3,Sardegna,Gasolio Oro Diesel,103.214,62,1.6647419354838708
2020,3,Sardegna,Hi-Q Diesel,5305.023,2914,1.8205295126973233
2020,3,Sardegna,HiQ Perform+,204.476,124,1.649
2020,3,Sicilia,Benzina,164809.282,102895,1.601722940862044
2020,3,Sicilia,Benzina Plus 98,153.76,93,1.6533333333333333
2020,3,Sicilia,Benzina speciale,92.31800000000001,62,1.489
2020,3,Sicilia,Blue Diesel,19434.659,12311,1.5786417837706117
2020,3,Sicilia,Blue Super,4110.955,2666,1.5419936234058513
2020,3,Sicilia,E-DIESEL,101.99,62,1.645
2020,3,Sicilia,Excellium Diesel,0.062,62,0.001
2020,3,Sicilia,GPL,4790.001,7145,0.6703990202939119
2020,3,Sicilia,Gasolio,154748.642,102926,1.5034941802848647
2020,3,Sicilia,Gasolio Premium,8305.133,5022,1.6537500995619274
2020,3,Sicilia,Gasolio Speciale,143.392,93,1.5418494623655914
2020,3,Sicilia,Gasolio speciale,344.355,217,1.586889400921659
2020,3,Sicilia,Hi-Q Diesel,13236.096,7088,1.8673950338600451
2020,3,Sicilia,HiQ Perform+,2294.546,1240,1.850440322580645
2020,3,Sicilia,Metano,1592.2839999999999,1550,1.02728
2020,3,Sicilia,Supreme Diesel,2361.157,1426,1.6557903225806452
2020,3,Sicilia,V-Power,290.718,186,1.5630000000000002
2020,3,Toscana,Benzina,125662.084,79692,1.5768469106058325
2020,3,Toscana,Benzina Plus 98,516.3789999999999,341,1.5143079178885628
2020,3,Toscana,Benzina Speciale,482.36,248,1.945
2020,3,Toscana,Benzina WR 100,119.908,62,1.934
2020,3,Toscana,Benzina speciale,236.466,124,1.906983870967742
2020,3,Toscana,Blue Diesel,24967.639,15665,1.5938486434727097
2020,3,Toscana,Blue Super,17171.801,9759,1.7595861256276257
2020,3,Toscana,Diesel e+10,95.41799999999999,62,1.539
2020,3,Toscana,Excellium Diesel,9063.837,5749,1.5765936684640807
2020,3,Toscana,GNL,88.34,93,0.9498924731182796
2020,3,Toscana,GPL,6503.746,10477,0.6207641500429513
2020,3,Toscana,Gasolio,117153.684,79533,1.4730198031005997
2020,3,Toscana,Gasolio Gelo,45.309000000000005,31,1.4615806451612905
2020,3,Toscana,Gasolio Oro Diesel,2001.045,1184,1.6900717905405407
2020,3,Toscana,Gasolio Premium,7628.489,4690,1.6265434968017056
2020,3,Toscana,Gasolio Speciale,1318.054,868,1.5184953917050692
2020,3,Toscana,Gasolio artico,213.83800000000002,124,1.7245000000000001
2020,3,Toscana,Gasolio speciale,589.909,372,1.58577688172043
2020,3,Toscana,Hi-Q Diesel,9267.392,5224,1.7740030627871362
2020,3,Toscana,HiQ Perform+,4016.186,2232,1.7993664874551971
2020,3,Toscana,Metano,4454.39,4381,1.016751883131705
2020,3,Toscana,R100,106.206,62,1.713
2020,3,Toscana,Supreme Diesel,3055.573,1896,1.611589135021097
2020,3,Toscana,V-Power,134.478,62,2.169
2020,3,Toscana,V-Power Diesel,129.208,62,2.084
2020,3,Trentino-Alto Adige,Benzina,29402.204,18290,1.6075562602515037
2020,3,Trentino-Alto Adige,Benzina Energy 98 ottani,49.419,31,1.5941612903225806
2020,3,Trentino-Alto Adige,Benzina Plus 98,57.970000000000006,31,1.87
2020,3,Trentino-Alto Adige,Benzina Speciale,1419.3700000000001,808,1.7566460396039605
2020,3,Trentino-Alto Adige,Benzina WR 100,1281.343,651,1.9682688172043012
2020,3,Trentino-Alto Adige,Benzina speciale,209.991,124,1.693475806451613
2020,3,Trentino-Alto Adige,Blu Diesel Alpino,1094.737,682,1.6051862170087978
2020,3,Trentino-Alto Adige,Blue Diesel,7294.855,4526,1.6117664604507291
2020,3,Trentino-Alto Adige,Blue Super,6478.223,3689,1.756091894822445
2020,3,Trentino-Alto Adige,Diesel e+10,252.925,155,1.6317741935483872
2020,3,Trentino-Alto Adige,Excellium Diesel,546.7139999999999,341,1.6032668621700878
2020,3,Trentino-Alto Adige,F101,324.17900000000003,186,1.7428978494623657
2020,3,Trentino-Alto Adige,GNL,59.248,62,0.9556129032258064
2020,3,Trentino-Alto Adige,GP DIESEL,190.915,124,1.5396370967741935
2020,3,Trentino-Alto Adige,GPL,993.164,1550,0.6407509677419355
2020,3,Trentino-Alto Adige,Gasolio,26098.77,17393,1.5005329730351291
2020,3,Trentino-Alto Adige,Gasolio Alpino,4738.19,3100,1.528448387096774
2020,3,Trentino-Alto Adige,Gasolio Artico,147.055,96,1.5318229166666668
2020,3,Trentino-Alto Adige,Gasolio Ecoplus,176.567,93,1.8985698924731182
2020,3,Trentino-Alto Adige,Gasolio Energy D,90.738,62,1.463516129032258
2020,3,Trentino-Alto Adige,Gasolio Gelo,943.429,589,1.6017470288624787
2020,3,Trentino-Alto Adige,Gasolio Oro Diesel,390.389,248,1.5741491935483871
2020,3,Trentino-Alto Adige,Gasolio Premium,2177.445,1333,1.6334921230307577
2020,3,Trentino-Alto Adige,Gasolio Speciale,872.88,527,1.6563187855787476
2020,3,Trentino-Alto Adige,Gasolio artico,4150.695,2759,1.5044200797390357
2020,3,Trentino-Alto Adige,Gasolio speciale,142.279,93,1.5298817204301074
2020,3,Trentino-Alto Adige,Hi-Q Diesel,2831.35,1581,1.7908602150537634
2020,3,Trentino-Alto Adige,HiQ Perform+,806.2660000000001,434,1.8577557603686639
2020,3,Trentino-Alto Adige,L-GNC,60.91799999999999,62,0.9825483870967741
2020,3,Trentino-Alto Adige,Metano,666.789,651,1.0242534562211982
2020,3,Trentino-Alto Adige,R100,277.45000000000005,155,1.7900000000000003
2020,3,Trentino-Alto Adige,Supreme Diesel,415.784,248,1.6765483870967741
2020,3,Umbria,Benzina,36811.61,23313,1.5790164286020676
2020,3,Umbria,Benzina Plus 98,131.037,62,2.1135
2020,3,Umbria,Benzina speciale,215.716,124,1.7396451612903225
2020,3,Umbria,Blue Diesel,4320.685,2713,1.592585698488758
2020,3,Umbria,Blue Super,2645.978,1519,1.741921000658328
2020,3,Umbria,Excellium Diesel,2003.787,1302,1.5390069124423964
2020,3,Umbria,GNL,118.007,124,0.9516693548387097
2020,3,Umbria,GPL,1790.3590000000002,2719,0.6584623023170284
2020,3,Umbria,Gasolio,34135.282,23225,1.4697645640473627
2020,3,Umbria,Gasolio Oro Diesel,596.206,387,1.5405839793281655
2020,3,Umbria,Gasolio Premium,2007.739,1271,1.5796530291109363
2020,3,Umbria,Gasolio Speciale,271.744,186,1.460989247311828
2020,3,Umbria,Gasolio speciale,528.638,372,1.4210698924731184
2020,3,Umbria,Hi-Q Diesel,1315.741,713,1.84535904628331
2020,3,Umbria,HiQ Perform+,338.755,186,1.821263440860215
2020,3,Umbria,L-GNC,30.969,31,0.999
2020,3,Umbria,Metano,1460.773,1488,0.9817022849462365
2020,3,Valle d'Aosta,Benzina,5776.0019999999995,3596,1.6062296996662957
2020,3,Valle d'Aosta,Benzina WR 100,57.319,31,1.849
2020,3,Valle d'Aosta,Blu Diesel Alpino,297.334,186,1.5985698924731182
2020,3,Valle d'Aosta,Blue Diesel,1206.3220000000001,744,1.6214005376344087
2020,3,Valle d'Aosta,Blue Super,1028.845,620,1.6594274193548388
2020,3,Valle d'Aosta,Excellium Diesel,104.408,62,1.684
2020,3,Valle d'Aosta,GPL,107.50800000000001,155,0.6936000000000001
2020,3,Valle d'Aosta,Gasolio,4876.929,3259,1.496449524393986
2020,3,Valle d'Aosta,Gasolio Alpino,755.3,496,1.522782258064516
2020,3,Valle d'Aosta,Gasolio Gelo,144.537,93,1.5541612903225808
2020,3,Valle d'Aosta,Gasolio Premium,729.9159999999999,434,1.6818341013824882
2020,3,Valle d'Aosta,Gasolio artico,1254.884,806,1.5569280397022334
2020,3,Valle d'Aosta,Gasolio speciale,83.74000000000001,58,1.443793103448276
2020,3,Valle d'Aosta,Hi-Q Diesel,51.199,31,1.6515806451612902
2020,3,Valle d'Aosta,HiQ Perform+,157.917,93,1.6980322580645162
2020,3,Valle d'Aosta,Metano,30.659,31,0.989
2020,3,Valle d'Aosta,Supreme Diesel,422.902,248,1.70525
2020,3,Veneto,Benzina,130811.931,85769,1.5251656309389172
2020,3,Veneto,Benzina Energy 98 ottani,96.965,62,1.5639516129032258
2020,3,Veneto,Benzina Plus 98,514.337,279,1.8435017921146952
2020,3,Veneto,Benzina Shell V Power,107.198,62,1.7289999999999999
2020,3,Veneto,Benzina Speciale,1987.177,1229,1.6169056143205858
2020,3,Veneto,Benzina WR 100,3438.0389999999998,1767,1.945692699490662
2020,3,Veneto,Benzina speciale,2885.438,1731,1.6669196995956095
2020,3,Veneto,Blu Diesel Alpino,301.296,186,1.6198709677419354
2020,3,Veneto,Blue Diesel,25433.53,16094,1.5803112961352055
2020,3,Veneto,Blue Super,16697.084,9615,1.7365661986479457
2020,3,Veneto,Diesel Shell V Power,98.828,62,1.594
2020,3,Veneto,Diesel e+10,1129.957,713,1.5847924263674615
2020,3,Veneto,DieselMax,2867.859,2015,1.423255086848635
2020,3,Veneto,Excellium Diesel,5254.965,3366,1.5611898395721926
2020,3,Veneto,F101,1358.667,837,1.623258064516129
2020,3,Veneto,GNL,338.44,356,0.9506741573033708
2020,3,Veneto,GP DIESEL,1934.6670000000001,1302,1.4859193548387097
2020,3,Veneto,GPL,9499.190999999999,15879,0.5982235027394671
2020,3,Veneto,Gasolio,121501.05900000001,85238,1.4254330110983364
2020,3,Veneto,Gasolio Alpino,1092.752,713,1.5326115007012622
2020,3,Veneto,Gasolio Artico,41.807,31,1.3486129032258065
2020,3,Veneto,Gasolio Ecoplus,274.663,155,1.7720193548387098
2020,3,Veneto,Gasolio Energy D,393.252,279,1.4095053763440861
2020,3,Veneto,Gasolio Gelo,49.259,31,1.589
2020,3,Veneto,Gasolio Oro Diesel,1442.952,899,1.60506340378198
2020,3,Veneto,Gasolio Premium,7157.156,4495,1.5922482758620689
2020,3,Veneto,Gasolio Speciale,5406.773999999999,3695,1.4632676589986466
2020,3,Veneto,Gasolio artico,1679.296,1115,1.506095067264574
2020,3,Veneto,Gasolio speciale,4860.974,3294,1.4757055251973286
2020,3,Veneto,Hi-Q Diesel,5731.359,3317,1.7278742839915588
2020,3,Veneto,HiQ Perform+,3134.322,1736,1.8054850230414747
2020,3,Veneto,L-GNC,117.238,124,0.9454677419354839
2020,3,Veneto,Magic Diesel,49.569,31,1.599
2020,3,Veneto,Metano,4918.933,5099,0.9646858207491665
2020,3,Veneto,R100,168.929,93,1.8164408602150537
2020,3,Veneto,S-Diesel,1864.1329999999998,1243,1.4997047465808526
2020,3,Veneto,Supreme Diesel,1672.388,1021,1.6379902056807052
2020,4,Abruzzo,Benzina,50540.0,33003,1.5313759355210133
2020,4,Abruzzo,Benzina Plus 98,275.04,180,1.528
2020,4,Abruzzo,Benzina Speciale,107.7,60,1.7950000000000002
2020,4,Abruzzo,Benzina speciale,217.8,150,1.4520000000000002
2020,4,Abruzzo,Blue Diesel,10511.591,6806,1.5444594475462827
2020,4,Abruzzo,Blue Super,4647.488,2803,1.6580406707099538
2020,4,Abruzzo,Excellium Diesel,2431.906,1674,1.4527514934289127
2020,4,Abruzzo,GNL,87.50999999999999,90,0.9723333333333333
2020,4,Abruzzo,GPL,2603.0769999999998,4260,0.6110509389671361
2020,4,Abruzzo,Gasolio,47224.176,32943,1.4335117020307804
2020,4,Abruzzo,Gasolio Oro Diesel,819.11,450,1.8202444444444446
2020,4,Abruzzo,Gasolio Premium,879.6800000000001,540,1.629037037037037
2020,4,Abruzzo,Gasolio Speciale,411.66,240,1.7152500000000002
2020,4,Abruzzo,Gasolio speciale,286.62,210,1.3648571428571428
2020,4,Abruzzo,Hi-Q Diesel,1264.603,720,1.7563930555555556
2020,4,Abruzzo,HiQ Perform+,168.195,90,1.8688333333333333
2020,4,Abruzzo,Metano,1047.161,1074,0.9750102420856611
2020,4,Abruzzo,Supreme Diesel,379.5,240,1.58125
2020,4,Basilicata,Benzina,20739.171,13378,1.5502445059052175
2020,4,Basilicata,Blue Diesel,3278.887,2100,1.561374761904762
2020,4,Basilicata,Blue Super,1821.8100000000002,1050,1.735057142857143
2020,4,Basilicata,Excellium Diesel,835.778,570,1.466277192982456
2020,4,Basilicata,GPL,1015.793,1649,0.6160054578532443
2020,4,Basilicata,Gasolio,19272.133,13438,1.434151882720643
2020,4,Basilicata,Gasolio Oro Diesel,349.312,240,1.4554666666666667
2020,4,Basilicata,Gasolio Premium,1348.289,840,1.6051059523809523
2020,4,Basilicata,Gasolio speciale,173.32,120,1.4443333333333332
2020,4,Basilicata,Hi-Q Diesel,1056.69,600,1.76115
2020,4,Basilicata,HiQ Perform+,429.55,240,1.7897916666666667
2020,4,Basilicata,Metano,297.06,300,0.9902
2020,4,Basilicata,Supreme Diesel,98.57,60,1.6428333333333331
2020,4,Calabria,Benzina,61856.508,39402,1.5698824425156084
2020,4,Calabria,Blue Diesel,9457.064,6180,1.5302692556634305
2020,4,Calabria,Blue Super,4537.06,2642,1.7172823618470856
2020,4,Calabria,E-DIESEL,99.36,60,1.656
2020,4,Calabria,Excellium Diesel,2004.981,1320,1.518925
2020,4,Calabria,GPL,2342.557,3598,0.6510719844357976
2020,4,Calabria,Gasolio,56888.988,39462,1.4416144138665044
2020,4,Calabria,Gasolio Gelo,50.07,30,1.669
2020,4,Calabria,Gasolio Oro Diesel,377.68600000000004,300,1.2589533333333334
2020,4,Calabria,Gasolio Premium,4931.996,3090,1.596115210355987
2020,4,Calabria,Gasolio Speciale,543.9,300,1.813
2020,4,Calabria,Gasolio artico,84.08,60,1.4013333333333333
2020,4,Calabria,Hi-Q Diesel,5117.436,2970,1.723042424242424
2020,4,Calabria,HiQ Perform+,587.397,330,1.7799909090909092
2020,4,Calabria,Metano,401.221,390,1.028771794871795
2020,4,Calabria,Supreme Diesel,610.85,390,1.5662820512820514
2020,4,Campania,Benzina,153569.364,99854,1.5379390309852385
2020,4,Campania,Benzina Plus 98,437.806,210,2.0847904761904763
2020,4,Campania,Benzina speciale,143.95,80,1.799375
2020,4,Campania,Blue Diesel,14786.553,9570,1.5450943573667713
2020,4,Campania,Blue Super,6501.255,3840,1.6930351562500001
2020,4,Campania,Diesel e+10,49.71,30,1.657
2020,4,Campania,E-DIESEL,249.79000000000002,150,1.665266666666667
2020,4,Campania,Excellium Diesel,5521.621,3822,1.4446941391941392
2020,4,Campania,GNL,59.82,60,0.997
2020,4,Campania,GPL,6526.067,11208,0.5822686473947181
2020,4,Campania,Gasolio,139608.286,99872,1.3978721363345081
2020,4,Campania,Gasolio Oro Diesel,1722.137,1020,1.6883696078431372
2020,4,Campania,Gasolio Premium,10113.93,6330,1.5977772511848343
2020,4,Campania,Gasolio Speciale,394.68,240,1.6445
2020,4,Campania,Gasolio artico,96.50999999999999,60,1.6084999999999998
2020,4,Campania,Gasolio speciale,705.88,470,1.5018723404255319
2020,4,Campania,Hi-Q Diesel,9226.334,5350,1.7245484112149534
2020,4,Campania,HiQ Perform+,2706.64,1540,1.7575584415584415
2020,4,Campania,Metano,3190.073,3310,0.9637682779456193
2020,4,Campania,Supreme Diesel,2136.832,1320,1.6188121212121211
2020,4,Emilia-Romagna,Benzina,122838.1,82100,1.4962009744214373
2020,4,Emilia-Romagna,Benzina Plus 98,1118.577,600,1.864295
2020,4,Emilia-Romagna,Benzina Speciale,611.4000000000001,360,1.6983333333333337
2020,4,Emilia-Romagna,Benzina WR 100,1497.962,810,1.8493358024691358
2020,4,Emilia-Romagna,Benzina speciale,1060.024,636,1.6667044025157232
2020,4,Emilia-Romagna,Blue Diesel,25583.807,16629,1.5385054422995972
2020,4,Emilia-Romagna,Blue Super,16566.469,9729,1.702792578887861
2020,4,Emilia-Romagna,Diesel e+10,545.48,360,1.5152222222222222
2020,4,Emilia-Romagna,DieselMax,202.31,150,1.3487333333333333
2020,4,Emilia-Romagna,Excellium Diesel,7566.961,5036,1.502573669579031
2020,4,Emilia-Romagna,GNL,136.62,150,0.9108
2020,4,Emilia-Romagna,GPL,8647.614,14794,0.5845352169798567
2020,4,Emilia-Romagna,Gasolio,114614.768,82070,1.3965488972828073
2020,4,Emilia-Romagna,Gasolio Alpino,375.96,240,1.5665
2020,4,Emilia-Romagna,Gasolio Artico,221.31,150,1.4754
2020,4,Emilia-Romagna,Gasolio Ecoplus,188.76999999999998,120,1.5730833333333332
2020,4,Emilia-Romagna,Gasolio Gelo,281.34,180,1.563
2020,4,Emilia-Romagna,Gasolio Oro Diesel,1509.602,870,1.7351747126436783
2020,4,Emilia-Romagna,Gasolio Premium,6502.683,4108,1.5829315968841284
2020,4,Emilia-Romagna,Gasolio Speciale,379.067,270,1.403951851851852
2020,4,Emilia-Romagna,Gasolio artico,963.908,630,1.5300126984126985
2020,4,Emilia-Romagna,Gasolio speciale,1526.494,1024,1.490716796875
2020,4,Emilia-Romagna,Hi-Q Diesel,7148.981,4140,1.7268070048309179
2020,4,Emilia-Romagna,HiQ Perform+,4343.626,2438,1.7816349466776047
2020,4,Emilia-Romagna,L-GNC,87.47999999999999,90,0.9719999999999999
2020,4,Emilia-Romagna,Metano,6552.662,6784,0.9658994693396227
2020,4,Emilia-Romagna,R100,472.51,270,1.750037037037037
2020,4,Emilia-Romagna,S-Diesel,87.104,60,1.4517333333333333
2020,4,Emilia-Romagna,Supreme Diesel,842.604,540,1.5603777777777779
2020,4,Friuli Venezia Giulia,Benzina,34435.682,23033,1.4950584813094256
2020,4,Friuli Venezia Giulia,Benzina Plus 98,119.94000000000001,60,1.999
